'local_id','data-issetup','data-maingroup','data-subgroup','data-type','data-vehicle','data-productcode','data-price-root','data-ordertypeid','data-pos','sourceURL','data-s','data-site','data-pro','data-cache','data-sv','data-name','data-price','data-brand','data-cate','data-box','data-color','data-productstatus','data-premium','data-promotiontype','imageURL','percent','gift','rating','unit-sold'
'326496','0','22','42','1','1','0220042002714','56990000.0','154','0','/laptop/lenovo-legion-pro-5-16irx9-i9-83df0046vn','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Lenovo Gaming Legion Pro 5 16IRX9 i9 14900HX/32GB/1TB/8GB RTX4070/240Hz/Win11 (83DF0046VN)','52190000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/326496.jpg','-8%','Quà 2.940.000₫','5',''
'326640','0','22','42','1','1','0220042002724','23190000.0','2','0','/laptop/lenovo-thinkbook-16-g7-ultra-5-21ms007gvn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo ThinkBook 16 G7 Ultra 5 125U/16GB/512GB/Win11 (21MS007GVN)','21690000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/326640.jpg','-6%','Quà 2.490.000₫','5',''
'338280','0','22','42','1','1','0220042003201','37990000.0','2','0','/laptop/lenovo-yoga-slim-7-oled-14ill10-ultra-7-83jx0037vn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo Yoga Slim 7 OLED 14ILL10 Ultra 7 258V/32GB/1TB/120Hz/OfficeHS24+365/Win11 (83JX0037VN)','37990000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/338280.jpg','','Quà 100.000₫','',''
'322269','0','22','42','1','1','0220042002576','20990000.0','2','0','/laptop/asus-tuf-gaming-a15-fa506nf-r5-hn012w','Nomal','1','3','True','webtgdd-26-120','Laptop Asus TUF Gaming A15 FA506NF R5 7535HS/16GB/512GB/4GB RTX2050/144Hz/Win11 (HN012W)','17690000.0','Asus','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/322269.jpg','-15%','Quà 2.490.000₫','4.9',''
'305009','0','22','42','1','1','0220042002216','22990000.0','2','0','/laptop/asus-vivobook-15-x1504va-nj023w','Nomal','1','3','True','webtgdd-26-120','Laptop Asus Vivobook 15 X1504VA i7 1355U/16GB/512GB/Win11 (NJ023W)','20290000.0','Asus','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/305009.jpg','-11%','Quà 2.490.000₫','4.9',''
'335010','0','22','42','0','1','0220042003041','149990000.0','2','0','/laptop/msi-titan-18-hx-ai-a2xwig-ultra-9-090vn','Nomal','1','3','True','webtgdd-26-120','Laptop MSI Gaming Titan 18 HX AI A2XWIG Ultra 9 285HX/64GB/6TB/16GB RTX5080/120Hz/Win11 (090VN)','149990000.0','MSI','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/335010.jpg','','','',''
'334797','0','22','42','1','1','0220042003028','34990000.0','154','0','/laptop/asus-zenbook-14-ux3405ca-ultra-7-pz368ws','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Asus Zenbook 14 UX3405CA Ultra 7 255H/16GB/512GB/120Hz/OfficeHS24+365/Win11 (PZ368WS)','30590000.0','Asus','Laptop','BoxCate','Xanh Dương','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/334797.jpg','-12%','Quà 400.000₫','5',''
'327907','0','22','42','1','1','0220042002765','59990000.0','2','0','/laptop/dell-xps-13-9340-ultra-7-hxrgt','Nomal','1','3','True','webtgdd-26-120','Laptop Dell XPS 13 9340 Ultra 7 155H/16GB/1TB/OfficeHS/Win11 (HXRGT)','53490000.0','Dell','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327907.jpg','-10%','Quà 400.000₫','5',''
'324821','0','22','42','1','1','0220042002653','36990000.0','2','0','/laptop/asus-zenbook-14-oled-ux3405ma-ultra-9-pp475w','Nomal','1','3','True','webtgdd-26-120','Laptop Asus Zenbook 14 OLED UX3405MA Ultra 9 185H/32GB/1TB/120Hz/Win11 (PP475W)','33990000.0','Asus','Laptop','BoxCate','Xanh Dương','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/324821.jpg','-8%','Quà 2.490.000₫','4.9',''
'324340','0','22','42','1','1','0220042002650','16990000.0','2','0','/laptop/dell-vostro-15-3520-i5-i5u165w11gru','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Vostro 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11 (i5U165W11GRU)','16490000.0','Dell','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/324340.jpg','','Quà 400.000₫','5',''
'335112','0','22','42','0','1','0220042003053','129990000.0','2','0','/laptop/msi-raider-18-hx-ai-a2xwig-ultra-9-033vn','Nomal','1','3','True','webtgdd-26-120','Laptop MSI Gaming Raider 18 HX AI A2XWIG Ultra 9 285HX/64GB/4TB/16GB RTX5080/120Hz/Win11 (033VN)','129990000.0','MSI','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/335112.jpg','','','',''
'323585','0','22','42','1','1','0220042002644','58890000.0','154','0','/laptop/hp-omen-16-xf0071ax-r7-8w946pa','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop HP Gaming OMEN 16 xf0071AX R7 7840HS/32GB/1TB/8GB RTX4060/240Hz/Win11 (8W946PA)','50190000.0','HP','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/323585.jpg','-14%','Quà 2.490.000₫','5',''
'328131','0','22','42','1','1','0220042002786','34390000.0','2','0','/laptop/lenovo-thinkpad-e16-ultra-7-21ma004pvn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo ThinkPad E16 Ultra 7 155H/32GB/1TB/Win11 (21MA004PVN)','33390000.0','Lenovo','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/328131.jpg','','Quà 2.490.000₫','5',''
'334800','0','22','42','1','1','0220042003031','29990000.0','2','0','/laptop/asus-zenbook-a14-ux3407qa-x1-26-100-qd299ws','Nomal','1','3','True','webtgdd-26-120','Laptop Asus Zenbook A14 UX3407QA X1 26 100/16GB/512GB/OfficeHS24+365/Win11 (QD299WS)','28490000.0','Asus','Laptop','BoxCate','Màu be','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/334800.jpg','-5%','Quà 400.000₫','5',''
'335113','0','22','42','2','1','0220042003054','99990000.0','162','0','/laptop/msi-stealth-18-hx-ai-a2xwig-ultra-9-017vn','Nomal','1','3','True','webtgdd-26-120','Laptop MSI Gaming Stealth 18 HX AI A2XWIG Ultra 9 275HX/32GB/2TB/16GB RTX5080/120Hz/Win11 (017VN)','99990000.0','MSI','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/335113.jpg','','Quà 100.000₫','',''
'335172','0','22','42','1','1','0220042003057','30990000.0','154','0','/laptop/asus-vivobook-s-16-m5606ka-r7-ai-350-ri016ws','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Asus Vivobook S 16 M5606KA R7 AI 350/24GB/512GB/OfficeHS24+365/Win11 (RI016WS)','27990000.0','Asus','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/335172.jpg','-9%','Quà 400.000₫','',''
'329111','0','22','42','1','1','0220042002818','44990000.0','2','0','/laptop/lenovo-legion-slim-5-16ahp9-r7-83dh003bvn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo Gaming Legion Slim 5 16AHP9 R7 8845HS/32GB/1TB/8GB RTX4060/165Hz/Win11 (83DH003BVN)','40690000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/329111.jpg','-9%','Quà 2.940.000₫','5',''
'334798','0','22','42','1','1','0220042003029','61990000.0','154','0','/laptop/asus-zenbook-duo-ux8406ca-ultra-9-pz109ws','TwoPriceDetail','1','3','False','webtgdd-26-120','Laptop Asus Zenbook DUO UX8406CA Ultra 9 285H/32GB/1TB/120Hz/OfficeHS24+365/Win11 (PZ109WS)','54990000.0','Asus','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/334798.jpg','-11%','Quà 400.000₫','',''
'305008','0','22','42','1','1','0220042002215','17990000.0','2','0','/laptop/asus-vivobook-15-x1504va-i5-nj025w','Nomal','1','3','True','webtgdd-26-120','Laptop Asus Vivobook 15 X1504VA i5 1335U/8GB/512GB/Win11 (NJ025W)','15690000.0','Asus','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/305008.jpg','-12%','Quà 2.490.000₫','4.9',''
'329112','0','22','42','1','1','0220042002819','19890000.0','2','0','/laptop/lenovo-v15-g5-irl-core-5-83hf0000vn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo V15 G5 IRL Core 5 120U/16GB/512GB/Win11 (83HF0000VN)','17890000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/329112.jpg','-10%','Quà 2.490.000₫','5',''
'332352','0','22','42','2','1','0220042002934','38990000.0','162','0','/laptop/msi-prestige-13-ai-a2vmg-ultra-7-258v-040vn','Nomal','1','3','True','webtgdd-26-120','Laptop MSI Prestige 13 AI+ A2VMG Ultra 7 258V/32GB/1TB/Win11 (040VN)','38990000.0','MSI','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/332352.jpg','','Quà 100.000₫','',''
'335015','0','22','42','0','1','0220042003042','74990000.0','2','0','/laptop/msi-vector-16-hx-ai-a2xwig-ultra-9-062vn','Nomal','1','3','True','webtgdd-26-120','Laptop MSI Gaming Vector 16 HX AI A2XWIG Ultra 9 275HX/16GB/1TB/16GB RTX5080/240Hz/Win11 (062VN)','74990000.0','MSI','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/335015.jpg','','','',''
'333197','0','22','42','1','1','0220042002971','42990000.0','154','0','/laptop/lenovo-yoga-slim-7-15ill9-ultra-7-83hm000gvn','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Lenovo Yoga Slim 7 15ILL9 Ultra 7 258V/32GB/1TB/120Hz/OfficeHS/Win11 (83HM000GVN)','41790000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/333197.jpg','','Quà 100.000₫','',''
'333195','0','22','42','2','1','0220042002976','41990000.0','162','0','/laptop/lenovo-yoga-pro-7-14asp9-r9-83hn0022vn','TwoPriceDetailOLOL','1','3','True','webtgdd-26-120','Laptop Lenovo Yoga Pro 7 14ASP9 R9 AI 365/32GB/1TB/120Hz/OfficeHS/Win11 (83HN0022VN)','38690000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/333195.jpg','-7%','Quà 100.000₫','',''
'315892','0','22','42','1','1','0220042002439','30990000.0','154','0','/laptop/asus-tuf-gaming-a15-fa507nv-r7-lp031w','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Asus TUF Gaming A15 FA507NV R7 7735HS/16GB/512GB/8GB RTX4060/144Hz/Win11 (LP031W)','27190000.0','Asus','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/315892.jpg','-12%','Quà 2.490.000₫','4.9',''
'333106','0','22','42','1','1','0220042002970','59990000.0','2','0','/laptop/dell-xps-13-9340-ultra-7-hxrgt2','Nomal','1','3','True','webtgdd-26-120','Laptop Dell XPS 13 9340 Ultra 7 155H/16GB/1TB/OfficeHS/Win11 (HXRGT2)','54490000.0','Dell','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/333106.jpg','-9%','Quà 400.000₫','5',''
'321059','0','22','42','1','1','0220042002548','26490000.0','2','0','/laptop/asus-tuf-gaming-a15-fa507nu-r5-lp105w','Nomal','1','3','True','webtgdd-26-120','Laptop Asus TUF Gaming A15 FA507NU R5 7535HS/16GB/512GB/6GB RTX4050/144Hz/Win11 (LP105W)','23690000.0','Asus','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/321059.jpg','-10%','Quà 2.490.000₫','4.9',''
'332350','0','22','42','2','1','0220042002933','45990000.0','162','0','/laptop/msi-prestige-16-ai-b2vmg-ultra-9-288v-016vn','Nomal','1','3','True','webtgdd-26-120','Laptop MSI Prestige 16 AI+ B2VMG Ultra 9 288V/32GB/1TB/Win11 (016VN)','45990000.0','MSI','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/332350.jpg','','Quà 100.000₫','',''
'331564','0','22','42','1','1','0220042002863','39990000.0','2','0','/laptop/macbook-pro-14-inch-m4-16gb-512gb','Nomal','1','3','True','webtgdd-26-120','Laptop MacBook Pro 14 inch M4 16GB/512GB','39590000.0','MacBook','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/331564.jpg','','','5',''
'335372','0','22','42','1','1','0220042003102','31990000.0','2','0','/laptop/macbook-air-15-inch-m4-16gb-256gb','Nomal','1','3','True','webtgdd-26-120','Laptop MacBook Air 15 inch M4 16GB/256GB','31990000.0','MacBook','Laptop','BoxCate','Xanh đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/335372.jpg','','','5',''
'331568','0','22','42','1','1','0220042002868','49990000.0','154','0','/laptop/macbook-pro-14-inch-m4-pro-24gb-512gb','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop MacBook Pro 14 inch M4 Pro 24GB/512GB','48690000.0','MacBook','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/331568.jpg','','','5',''
'335366','0','22','42','1','1','0220042003077','31990000.0','2','0','/laptop/macbook-air-13-inch-m4-24gb-256gb','Nomal','1','3','True','webtgdd-26-120','Laptop MacBook Air 13 inch M4 24GB/256GB','31990000.0','MacBook','Laptop','BoxCate','Vàng','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/335366.jpg','','','5',''
'331577','0','22','42','1','1','0220042002875','74990000.0','2','0','/laptop/macbook-pro-16-inch-m4-pro-48gb-512gb','Nomal','1','3','True','webtgdd-26-120','Laptop MacBook Pro 16 inch M4 Pro 48GB/512GB','74490000.0','MacBook','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/331577.jpg','','','5',''
'337469','0','22','42','1','1','0220042003181','16990000.0','2','0','/laptop/dell-inspiron-15-3520-i5-71054775','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS24+365/KYHD/Win11 (71054775)','16490000.0','Dell','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/337469.jpg','','Quà 100.000₫','',''
'331566','0','22','42','1','1','0220042002865','44990000.0','2','0','/laptop/macbook-pro-14-inch-m4-16gb-1tb','Nomal','1','3','True','webtgdd-26-120','Laptop MacBook Pro 14 inch M4 16GB/1TB','44990000.0','MacBook','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/331566.jpg','','','5',''
'332448','0','22','42','1','1','0220042002911','43790000.0','2','0','/laptop/macbook-pro-14-nano-m4-16-512','Nomal','1','3','False','webtgdd-26-120','Laptop MacBook Pro 14 inch Nano M4 16GB/512GB','42590000.0','MacBook','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/332448.jpg','','','5',''
'331569','0','22','42','1','1','0220042002898','54990000.0','2','0','/laptop/macbook-pro-14-inch-m4-pro-24gb-1tb','Nomal','1','3','True','webtgdd-26-120','Laptop MacBook Pro 14 inch M4 Pro 24GB/1TB','54990000.0','MacBook','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/331569.jpg','','','5',''
'332450','0','22','42','1','1','0220042002912','53790000.0','2','0','/laptop/macbook-pro-14-nano-m4-pro-24-512','Nomal','1','3','True','webtgdd-26-120','Laptop MacBook Pro 14 inch Nano M4 Pro 24GB/512GB','52390000.0','MacBook','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/332450.jpg','','','5',''
'331527','0','22','42','1','1','0220042002861','35990000','2','0','/laptop/hp-envy-x360-14-fc0153tu-ultra-7-ay8v4pa?utm_flashsale=1','Nomal','1','3','True','webtgdd-26-120','Laptop HP Envy X360 14 fc0153TU Ultra 7 155U/32GB/512GB/OfficeHS/Win11 (AY8V4PA)','34590000','HP','Laptop','BoxCate','Xanh','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/331527.jpg','','Quà 2.490.000₫','5',''
'335181','0','22','42','1','1','0220042003061','31990000.0','2','0','/laptop/dell-latitude-5350-ultra-7-165u-vpro-l5350165u16512w','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Latitude 5350 Ultra 7 165U/16GB/512GB/Win11 (L5350-165U-16512W)','29990000.0','Dell','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/335181.jpg','-6%','Quà 2.490.000₫','5',''
'335180','0','22','42','1','1','0220042003060','26490000.0','2','0','/laptop/dell-latitude-5450-ultra-5-l5450125u16512w','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Latitude 5450 Ultra 5 125U/16GB/512GB/Win11 (L5450-125U-16512W)','24990000.0','Dell','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/335180.jpg','-5%','Quà 2.490.000₫','5',''
'328599','0','22','42','2','1','0220042002801','9990000.0','162','0','/laptop/samsung-galaxy-chromebook-go-xe310xda-n4500','Nomal','1','3','True','webtgdd-26-120','Laptop Samsung Galaxy Chromebook Go XE310XDA N4500/4GB/32GB/ChromeOS','7990000.0','Samsung','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/328599.jpg','-20%','Quà 100.000₫','5',''
'332451','0','22','42','1','1','0220042002915','83790000.0','2','0','/laptop/macbook-pro-14-nano-m4-max-36-1t','Nomal','1','3','True','webtgdd-26-120','Laptop MacBook Pro 14 inch Nano M4 Max 36GB/1TB','82090000.0','MacBook','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/332451.jpg','','','5',''
'331575','0','22','42','1','1','0220042002904','69990000.0','2','0','/laptop/macbook-pro-16-inch-m4-pro-24gb-1tb','Nomal','1','3','True','webtgdd-26-120','Laptop MacBook Pro 16 inch M4 Pro 24GB/1TB','69490000.0','MacBook','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/331575.jpg','','','5',''
'335550','0','22','42','2','1','0220042003137','17490000.0','162','0','/laptop/lenovo-ideapad-slim-3-14irh10-i5-83k0000avn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo IdeaPad Slim 3 14IRH10 i5 13420H/24GB/512GB/Win11 (83K0000AVN)','17190000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/335550.jpg','','Quà 2.190.000₫','',''
'323337','0','22','42','2','1','0220042002646','24390000.0','162','0','/laptop/hp-elitebook-630-g10-i5-9j0b5pt','Nomal','1','3','True','webtgdd-26-120','Laptop HP Elitebook 630 G10 i5 1335U/16GB/512GB/Win11 (9J0B5PT)','23290000.0','HP','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/323337.jpg','','Quà 2.190.000₫','5',''
'335834','0','22','42','1','1','0220042003146','57990000.0','154','0','/laptop/hp-omnibook-uf-14-fh0038tu-ultra-9-b2cp4pa','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop HP OmniBook Ultra Flip 14 fh0038TU Ultra 9 288V/32GB/1TB/120Hz/OfficeHS/Win11 (B2CP4PA)','56290000.0','HP','Laptop','BoxCate','Xanh','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/335834.jpg','','Quà 2.490.000₫','',''
'331986','0','22','42','1','1','0220042002925','34990000.0','2','0','/laptop/macbook-air-13-m2-24gb-512gb','Nomal','1','3','True','webtgdd-26-120','Laptop MacBook Air 13 inch M2 24GB/512GB','30790000.0','MacBook','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/331986.jpg','-12%','','5',''
'331570','0','22','42','1','1','0220042002901','59990000.0','2','0','/laptop/macbook-pro-14-inch-m4-pro-48gb-512gb','Nomal','1','3','True','webtgdd-26-120','Laptop MacBook Pro 14 inch M4 Pro 48GB/512GB','59990000.0','MacBook','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/331570.jpg','','','5',''
'334444','0','22','42','2','1','0220042002999','19490000.0','162','0','/laptop/lenovo-ideapad-slim-3-15irh10-i7-83k1000jvn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo IdeaPad Slim 3 15IRH10 i7 13620H/16GB/512GB/Win11 (83K1000JVN)','19190000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/334444.jpg','','Quà 2.190.000₫','',''
'333873','0','22','42','2','1','0220042002994','27990000.0','162','0','/laptop/hp-elitebook-635-aero-g11-r7-a8ws7pt','Nomal','1','3','True','webtgdd-26-120','Laptop HP Elitebook 635 Aero G11 R7 8840HS/16GB/512GB/Win11 (A8WS7PT)','26990000.0','HP','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/333873.jpg','','Quà 2.490.000₫','5',''
'336445','0','22','42','2','1','0220042003161','121990000.0','162','0','/laptop/asus-rog-strix-scar-18-g835lw-ultra-9-sa172w','Nomal','1','3','True','webtgdd-26-120','Laptop Asus Gaming ROG Strix SCAR 18 G835LW Ultra 9 275HX/64GB/4TB/16GB RTX5080/240Hz/Win11 (SA172W)','121990000.0','Asus','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/336445.jpg','','Quà 100.000₫','',''
'333813','0','22','42','2','1','0220042002988','45490000.0','162','0','/laptop/lg-gram-16z90s-ultra-7-16z90sgah76a5','Nomal','1','3','True','webtgdd-26-120','Laptop LG Gram 16Z90S Ultra 7 155H/16GB/512GB/Win11 (16Z90S-G.AH76A5)','39490000.0','LG','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/333813.jpg','-13%','Quà 2.190.000₫','',''
'334692','0','22','42','2','1','0220042003038','27990000.0','162','0','/laptop/gigabyte-g6-kf-rc56-i7-9rc56kf0hjjanivn000','Nomal','1','3','True','webtgdd-26-120','Laptop GIGABYTE Gaming G6 KF RC56 i7 13620H/16GB/1TB/8GB RTX4060/165Hz/Win11 (9RC56KF0HJJANIVN000)','27490000.0','GIGABYTE','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/334692.jpg','','Quà 2.290.000₫','5',''
'335829','0','22','42','2','1','0220042003144','61990000.0','162','0','/laptop/hp-elitebook-x360-1040-g11-ultra-7-am9h3pt','Nomal','1','3','True','webtgdd-26-120','Laptop HP Elitebook X360 1040 G11 Ultra 7 165H/32GB/1TB/Win11 Pro (AM9H3PT)','61090000.0','HP','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/335829.jpg','','Quà 2.190.000₫','',''
'335179','0','22','42','2','1','0220042003059','35990000.0','162','0','/laptop/asus-vivobook-s-16-s5606ca-ultra-7-ri115ws','TwoPriceDetailOLOL','1','3','True','webtgdd-26-120','Laptop Asus Vivobook S 16 S5606CA Ultra 7 255H/32GB/1TB/120Hz/OfficeHS24+365/Win11 (RI115WS)','32290000.0','Asus','Laptop','BoxCate','Xanh Dương','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/335179.jpg','-10%','Quà 100.000₫','5',''
'315955','0','22','42','1','1','0220042002437','29790000.0','2','0','/laptop/dell-inspiron-14-5430-i5-i5p165w11sl2050','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 14 5430 i5 1340P/16GB/512GB/4GB RTX2050/120Hz/OfficeHS/Win11 (N5430-i5P165W11SL2050)','27490000.0','Dell','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/315955.jpg','-7%','Quà 400.000₫','5',''
